player_id,age,gender,country,acquisition_channel,device_type,days_since_install,sessions_last_7d,avg_session_length_min,total_playtime_hours,levels_completed,current_level,tutorial_completed,num_friends_connected,push_notifications_enabled,ad_views,rewarded_ad_views,store_visits,items_viewed_in_store,wishlist_items,days_active_last_30,streak_days,rage_quit_events,level_fail_rate,social_shares,converted_to_payer
100187,17.0,Female,USA,organic,iOS,90,4,2.4802506178857238,2.24,4,6,1,2.0,1,5,2,1,3,0,4,6,5,0.709,1,0
100188,,Male,Mexico,organic,iOS,10,5,12.747249552999264,3.09,18,18,1,1.0,0,5,3,2,5,2,11,1,2,0.818,0,0
100189,40.0,Male,Brazil,organic,iOS,1,11,18.744720513999457,3.38,32,32,1,4.0,0,8,5,2,6,0,8,0,5,0.677,0,0
100190,41.0,Male,Germany,influencer,iOS,22,9,8.020003504699751,4.93,7,7,1,4.0,1,5,3,1,4,0,15,6,5,0.675,0,0
100191,26.0,Female,Indonesia,referral,Android,21,9,18.163296977868285,7.78,17,17,1,1.0,1,9,4,1,2,2,21,10,3,0.784,2,1
100192,24.0,Female,Germany,organic,iOS,24,4,10.827704765801476,3.22,15,15,1,4.0,1,4,2,0,0,0,4,2,1,0.559,1,0
100193,39.0,Female,Germany,paid_search,iOS,2,5,2.4830746149623737,0.22,7,8,1,1.0,1,6,1,1,3,2,7,6,5,0.42,1,0
100194,18.0,Female,UK,organic,Android,55,6,10.331400851840812,7.81,15,15,1,5.0,1,4,1,4,15,2,20,0,3,0.618,1,0
100195,20.0,Female,Philippines,organic,Android,2,5,13.923263287046248,1.06,20,20,0,3.0,0,10,5,3,12,2,11,12,3,0.519,3,0
100196,32.0,Male,India,organic,Android,4,3,2.707674869312581,0.22,7,8,1,1.0,1,6,2,0,0,2,23,4,2,0.477,0,0
100197,24.0,Female,Japan,referral,Android,9,8,10.011085478475465,1.58,12,14,1,1.0,1,6,3,3,5,1,22,1,3,0.733,1,0
100198,27.0,Female,India,paid_social,iOS,10,4,12.230581123873463,2.3,10,10,1,0.0,1,5,3,0,0,0,7,6,2,0.84,0,0
100199,26.0,Male,India,paid_social,iOS,1,8,8.626347523003108,0.8,17,18,1,4.0,1,9,4,4,6,2,14,10,1,0.281,2,0
100200,30.0,Female,India,organic,iOS,74,13,13.16387182942491,19.86,26,26,1,10.0,0,4,2,5,6,2,16,16,2,0.546,0,0
100201,38.0,Female,India,influencer,iOS,9,7,17.127466122637124,5.43,19,20,1,2.0,1,11,6,0,0,6,18,0,7,0.897,1,0
100202,28.0,Female,India,influencer,Android,24,3,8.89575432758523,2.15,10,11,1,0.0,1,6,3,2,5,1,11,1,2,0.715,0,0
100203,32.0,Male,Mexico,organic,Android,6,10,12.423255725736755,3.77,26,27,1,7.0,0,4,2,1,2,2,23,1,2,0.633,2,0
100204,13.0,Male,Germany,paid_search,Android,14,3,9.045873489090141,0.75,12,13,1,2.0,1,4,1,0,0,0,22,2,6,0.299,0,0
100205,27.0,Female,Canada,paid_search,iOS,3,18,11.871530687312255,2.95,28,29,1,2.0,1,12,7,5,7,1,17,0,2,0.776,1,0
100206,20.0,Male,USA,influencer,Android,6,10,10.99541401979539,1.94,17,17,1,6.0,1,8,3,5,9,2,16,16,2,0.738,2,1
100207,17.0,Male,Indonesia,paid_social,Android,20,11,21.783433073615843,10.39,24,24,1,3.0,0,10,4,6,12,3,25,3,1,0.491,1,1
100208,20.0,Male,USA,organic,iOS,3,8,9.354507704029102,1.22,13,13,1,0.0,1,6,2,1,2,0,20,2,5,0.438,0,0
100209,24.0,Male,Brazil,paid_social,Android,6,3,8.90074268832422,0.63,11,11,1,3.0,0,7,3,2,6,0,23,1,3,0.913,1,0
100210,34.0,Female,India,paid_search,iOS,6,17,25.25457816874056,14.31,41,41,1,7.0,0,13,4,4,12,1,15,2,1,0.359,2,1
100211,16.0,Female,UK,paid_social,iOS,20,11,11.097369496763879,4.77,22,23,1,7.0,1,17,7,4,8,0,22,16,3,0.531,1,1
100212,27.0,Female,UK,organic,iOS,52,9,8.711104556669351,11.18,15,16,1,,0,6,2,1,1,1,17,3,3,0.661,1,0
100213,23.0,Male,India,referral,Android,12,7,8.734792524481563,3.32,6,6,1,1.0,0,3,1,1,3,0,22,5,4,0.494,0,0
100214,24.0,Male,USA,referral,Android,13,12,8.88149026539921,2.61,18,19,1,3.0,1,5,2,0,0,2,21,16,4,0.366,0,0
100215,35.0,Male,Brazil,paid_social,Android,1,7,,1.64,16,18,1,1.0,0,6,1,2,6,2,19,5,3,0.673,0,0
100216,31.0,Male,India,paid_social,Android,40,8,11.883967187907288,13.66,14,15,0,3.0,0,6,4,2,6,0,23,0,3,0.337,0,0
100217,38.0,Female,Indonesia,paid_social,Android,11,5,9.106357625451485,1.16,6,8,1,4.0,0,7,4,2,3,0,12,3,1,0.783,0,0
100218,26.0,Male,Germany,paid_social,Android,12,4,4.905585380442357,0.98,11,13,1,2.0,1,3,1,0,0,1,9,1,7,0.702,0,0
100219,21.0,Male,Philippines,organic,Android,11,20,21.26937556132505,13.64,23,24,1,1.0,1,9,5,3,11,3,18,3,0,0.239,1,1
100220,25.0,Female,Canada,paid_social,Android,21,3,4.951848687528806,0.83,16,18,1,1.0,1,5,3,1,1,0,18,1,2,0.694,1,0
100221,29.0,Female,India,paid_social,Android,43,15,8.179643342034481,12.1,11,13,1,2.0,1,8,2,4,14,0,16,4,2,0.673,2,0
100222,28.0,Male,Japan,influencer,Android,15,14,11.855464664900413,7.63,26,26,1,1.0,1,14,5,1,3,4,21,3,3,0.393,0,0
100223,18.0,Female,Philippines,organic,Android,20,5,3.859211623816129,1.06,12,14,1,2.0,0,4,1,1,1,2,10,19,0,0.856,0,0
100224,28.0,Male,USA,organic,iOS,58,7,4.403440622161703,2.47,15,16,1,1.0,0,6,2,1,3,1,16,9,1,0.69,0,0
100225,29.0,Female,Philippines,paid_social,Android,3,12,3.816327737410875,0.64,8,10,1,1.0,1,6,2,1,3,0,16,2,3,0.852,0,0
100226,47.0,Female,Brazil,referral,Android,3,9,12.971122420815721,3.22,17,18,1,6.0,0,3,1,2,8,1,18,0,4,0.572,2,0
100227,42.0,Male,UK,paid_social,Android,4,15,16.611952992300935,7.13,19,19,0,4.0,0,3,1,3,10,2,26,4,4,0.648,1,0
100228,20.0,Male,UK,organic,iOS,48,11,18.40449158984888,17.0,31,31,1,3.0,0,6,3,2,5,2,12,2,1,0.419,4,1
100229,25.0,Male,Mexico,paid_social,iOS,13,8,13.447793967787229,3.86,11,11,1,4.0,1,5,2,3,12,1,21,5,1,0.537,0,0
100230,15.0,Female,Philippines,organic,iOS,1,8,17.76713007454834,1.98,20,21,1,,0,10,4,2,3,1,18,9,3,0.72,3,0
100231,22.0,Male,Philippines,paid_social,iOS,6,1,8.40221482710078,0.32,9,9,1,1.0,1,7,2,1,4,2,11,5,3,0.573,2,0
100232,30.0,Female,India,paid_search,iOS,21,12,10.944959684757517,5.38,20,21,1,1.0,0,3,1,4,14,0,23,1,2,0.635,0,0
100233,37.0,Male,Canada,paid_social,iOS,25,6,12.67371927526126,3.22,8,8,1,,1,7,2,1,4,2,18,6,1,0.746,0,0
100234,21.0,Male,Indonesia,paid_search,iOS,21,17,12.913392508565266,12.7,21,21,1,1.0,0,7,4,3,5,1,24,5,0,0.488,0,0
100235,22.0,Male,Philippines,organic,Android,56,7,1.809539958296023,2.0,8,8,1,2.0,0,3,1,0,0,0,15,0,4,0.863,0,0
100236,13.0,Male,Mexico,paid_search,iOS,7,2,8.823561924602796,0.53,14,16,1,1.0,0,4,1,1,4,0,20,9,2,0.549,0,0
100237,26.0,Male,USA,influencer,Android,82,7,16.315929452013354,17.34,20,20,1,1.0,0,14,5,0,0,2,13,4,5,0.268,0,0
100238,19.0,Female,India,paid_social,iOS,17,8,10.887225369629263,2.68,16,17,1,6.0,1,3,1,1,3,0,26,6,5,0.709,0,0
100239,23.0,Female,Philippines,referral,Android,6,4,9.635448274376461,1.3,13,14,1,3.0,1,9,3,3,10,0,17,1,1,0.712,0,0
100240,20.0,Male,Japan,paid_social,Android,16,11,5.512507322371158,3.33,18,19,1,2.0,1,4,1,0,0,1,16,2,3,0.468,1,0
100241,26.0,Female,Philippines,paid_search,Android,12,13,11.913090949382667,4.76,12,12,1,1.0,1,4,2,4,7,1,22,1,5,0.463,0,0
100242,13.0,Male,Brazil,organic,iOS,6,4,5.559329646513326,0.6,10,10,1,0.0,0,8,3,1,3,0,10,9,3,0.649,3,0
100243,15.0,Female,India,influencer,Android,82,6,11.565875082617787,7.48,10,12,1,2.0,0,1,0,1,2,4,16,9,2,0.531,0,0
100244,,Male,Germany,organic,iOS,2,0,5.856612071731499,0.0,2,2,1,0.0,0,0,0,1,3,1,4,6,5,0.609,0,0
100245,,Female,India,organic,Android,9,1,11.318643262456401,0.53,3,4,1,1.0,0,6,2,1,2,0,15,9,6,0.551,0,0
100246,18.0,Male,Mexico,organic,Android,31,5,10.814403947137633,3.56,20,21,0,3.0,1,6,3,2,7,0,5,3,5,0.834,1,0
100247,42.0,Male,Germany,paid_social,iOS,9,13,15.031909295082436,4.86,19,21,1,4.0,1,12,6,4,7,2,16,8,5,0.308,1,1
100248,50.0,Female,India,paid_search,Android,2,8,9.06635969182211,1.83,11,11,1,2.0,1,3,2,1,1,1,14,2,2,0.541,1,1
100249,18.0,Male,Brazil,paid_search,Android,35,3,7.732665240350424,1.24,6,8,1,1.0,0,4,1,0,0,1,12,3,4,0.874,0,0
100250,24.0,Male,Japan,organic,iOS,12,9,7.120042620461087,2.99,13,13,1,1.0,1,3,1,0,0,1,15,2,3,0.785,0,0
100251,30.0,Male,Indonesia,paid_search,Android,34,10,19.527630819667657,18.81,15,15,1,2.0,0,3,1,1,2,1,15,0,2,0.818,0,0
100252,41.0,Female,India,organic,Android,9,9,8.674842477088534,3.03,17,19,1,1.0,0,5,2,3,9,1,12,2,3,0.602,1,0
100253,19.0,Male,Germany,referral,Android,19,16,17.958463679226398,22.59,14,15,1,5.0,0,14,5,2,4,0,15,1,1,0.611,1,0
100254,25.0,Female,Brazil,organic,Android,13,7,11.167037195247485,4.56,22,24,1,5.0,1,6,3,4,16,2,8,12,1,0.539,1,0
100255,33.0,Female,India,paid_social,iOS,11,9,7.476609199534835,3.41,12,13,1,2.0,1,9,3,2,5,1,13,2,3,0.573,2,1
100256,30.0,Female,UK,paid_social,Android,22,11,14.990926383575863,12.94,18,18,1,1.0,1,9,2,4,6,1,13,5,2,0.401,1,0
100257,24.0,Male,India,paid_social,Android,39,6,13.999513714491464,7.72,17,17,1,2.0,0,13,4,1,1,0,24,2,4,0.508,1,0
100258,26.0,Female,Brazil,paid_search,iOS,31,6,12.62245169874015,7.26,15,17,1,1.0,1,4,2,0,0,0,4,4,3,0.677,0,0
100259,16.0,Male,Brazil,influencer,iOS,5,12,14.417976346036246,6.3,26,27,0,1.0,0,12,5,4,11,2,13,0,3,0.215,0,0
100260,25.0,Female,Brazil,paid_social,Android,11,12,22.048943639327128,13.16,23,24,1,4.0,0,15,7,3,6,3,19,17,0,0.082,1,1
100261,25.0,Male,Germany,paid_social,Android,15,11,8.671459162306482,3.2,17,18,1,6.0,1,10,3,4,10,2,9,2,2,0.372,0,1
100262,29.0,Female,UK,organic,Android,6,0,7.96613301744057,0.0,5,5,1,0.0,0,3,1,0,0,0,16,2,3,0.757,0,0
100263,23.0,Female,USA,paid_search,Android,2,13,3.298876683030805,0.51,11,11,1,2.0,1,6,2,3,7,1,24,2,5,0.614,3,0
100264,31.0,Male,India,paid_social,Android,19,5,7.8334952072024535,2.59,12,14,1,4.0,1,5,2,0,0,2,8,4,3,0.615,0,0
100265,35.0,Male,Philippines,referral,Android,67,6,7.16349647987306,7.59,9,10,1,1.0,1,10,6,0,0,0,19,5,2,0.631,1,0
100266,28.0,Male,Japan,paid_search,iOS,18,3,6.338755180689556,0.6,5,5,1,1.0,1,2,1,2,3,0,21,2,1,0.829,0,0
100267,30.0,Female,USA,paid_social,Android,26,14,14.551455682389914,15.75,23,24,1,,1,13,7,3,8,1,19,5,2,0.583,1,0
100268,27.0,Male,USA,influencer,Android,6,3,7.457936152116538,0.63,10,12,1,1.0,0,4,2,3,8,0,22,5,2,0.615,0,0
100269,27.0,Female,Japan,organic,Android,60,4,3.5026394234063933,1.83,7,7,1,1.0,1,3,1,0,0,0,18,6,3,0.278,0,0
100270,21.0,Male,USA,paid_search,iOS,49,14,9.736949561840317,17.64,16,18,1,4.0,0,7,4,4,14,4,14,5,5,0.667,1,0
100271,30.0,Female,Canada,paid_social,Android,1,4,7.969342878231699,0.56,4,4,1,0.0,0,0,0,0,0,0,18,1,4,0.784,0,0
100272,26.0,Male,Philippines,organic,iOS,1,2,10.900201300918093,0.27,4,6,0,1.0,0,3,1,1,4,0,5,0,6,0.443,0,0
100273,44.0,Male,USA,organic,Android,10,7,22.758508025720918,6.19,9,10,1,2.0,1,10,5,5,8,1,13,0,3,0.708,2,0
100274,40.0,Male,USA,paid_search,Android,8,7,6.513588665332832,1.38,18,19,1,2.0,0,5,2,1,4,1,25,1,3,0.566,1,0
100275,,Female,Canada,organic,iOS,12,6,9.367749341101522,3.11,15,17,1,3.0,1,9,2,3,8,1,11,4,3,0.751,2,0
100276,21.0,Male,India,referral,Android,4,8,6.078646679855888,1.02,11,11,0,2.0,0,3,1,0,0,3,17,2,8,0.738,0,0
100277,18.0,Male,Germany,organic,Android,4,10,15.436676872646775,3.65,5,7,1,1.0,0,2,0,1,1,1,16,6,6,0.658,0,0
100278,37.0,Male,India,organic,Android,9,7,6.2113689066916375,2.02,8,10,1,3.0,0,5,2,1,3,1,17,1,1,0.67,1,0
100279,29.0,Female,Indonesia,paid_search,iOS,23,9,13.281436885757975,8.59,9,11,1,4.0,0,6,3,1,2,2,6,9,2,0.617,0,0
100280,31.0,Female,Mexico,organic,Android,53,10,7.2592639175247475,6.49,17,19,1,4.0,0,7,3,3,11,0,19,1,3,0.538,2,0
100281,13.0,Male,Indonesia,organic,Android,36,8,18.674405939373443,15.16,13,15,1,6.0,1,11,7,2,2,1,20,2,4,0.685,3,0
100282,34.0,Male,USA,paid_social,Android,5,12,19.66858114674401,4.33,11,12,1,4.0,1,5,2,2,5,2,13,11,2,0.425,1,0
100283,31.0,Male,Indonesia,paid_social,iOS,30,4,9.479856433111499,2.02,8,8,1,0.0,1,4,1,0,0,1,10,2,3,0.472,0,0
100284,18.0,Male,Indonesia,paid_social,iOS,2,6,12.461623064608183,1.57,15,16,1,2.0,1,5,2,3,4,0,16,0,1,0.756,0,0
100285,23.0,Other,USA,paid_social,iOS,2,7,7.2299498949759196,1.19,11,13,1,2.0,1,3,2,0,0,2,14,4,4,0.589,1,0
100286,29.0,Male,Philippines,paid_search,Android,24,7,5.882602829362982,3.74,10,12,1,1.0,0,2,1,1,4,1,3,12,2,0.866,0,0
100287,27.0,Female,Indonesia,referral,Android,28,9,13.017081519071498,7.16,19,20,1,5.0,0,12,7,4,9,2,20,3,6,0.225,1,0
100288,25.0,Female,USA,paid_social,iOS,19,6,12.811868452442798,4.0,17,19,1,1.0,0,3,1,2,2,1,7,3,2,0.442,0,0
100289,26.0,Female,Canada,referral,Android,52,3,8.542071590410314,2.13,9,10,1,2.0,1,2,1,0,0,0,7,2,4,0.798,0,0
100290,25.0,Male,Brazil,organic,Android,57,5,5.394710449830317,3.59,16,16,1,2.0,1,7,4,3,6,0,11,2,4,0.672,0,0
100291,,Female,India,paid_social,iOS,4,17,19.533579512378747,9.11,36,37,1,4.0,0,15,7,1,2,1,18,7,1,0.151,2,0
100292,39.0,Male,USA,paid_social,iOS,10,5,18.082198110540457,4.47,15,16,1,2.0,1,8,3,2,5,2,21,5,3,0.404,1,0
100293,13.0,Male,India,paid_social,iOS,24,4,2.174486482871882,0.82,2,2,1,0.0,1,0,0,0,0,1,20,0,7,0.56,0,0
100294,25.0,Other,India,organic,Android,21,15,16.963497483265318,15.54,25,27,1,1.0,1,7,4,4,10,3,14,16,1,0.528,1,1
100295,28.0,Male,India,organic,Android,13,14,11.791911535328438,6.85,27,27,0,8.0,0,17,10,7,27,4,19,2,0,0.11,2,1
100296,29.0,Male,Philippines,organic,Android,24,6,15.491125973262147,8.46,7,9,1,1.0,0,5,3,0,0,0,26,1,5,0.832,0,1
100297,24.0,Male,Indonesia,organic,iOS,7,11,9.215779947479477,2.56,22,22,0,3.0,1,5,3,1,3,0,16,19,1,0.524,2,0
100298,13.0,Male,USA,paid_social,iOS,17,4,15.711715464494294,2.45,12,14,1,1.0,1,6,2,1,4,0,4,2,6,0.704,0,0
100299,30.0,Female,UK,paid_social,Android,20,5,4.303519426520881,0.84,18,18,1,1.0,0,1,0,4,12,1,19,0,1,0.78,2,0
100300,41.0,Female,UK,organic,Android,13,5,13.571382662866313,2.44,19,21,1,2.0,1,3,1,1,4,0,15,17,1,0.49,0,0
100301,15.0,Female,Germany,paid_search,iOS,74,6,10.21319015706085,9.06,19,19,1,3.0,1,5,2,3,4,1,21,0,3,0.572,1,0
100302,34.0,Male,Canada,paid_social,Android,90,18,22.331518791628802,65.68,36,36,1,7.0,0,19,6,4,14,2,17,6,0,0.199,1,0
100303,24.0,Male,India,organic,Android,1,3,17.80852472685186,1.25,16,16,1,5.0,0,3,1,2,3,0,15,3,2,0.171,0,0
100304,27.0,Male,USA,organic,iOS,1,1,4.805578741184732,0.11,8,9,0,0.0,0,4,2,1,3,0,23,7,2,0.647,0,0
100305,19.0,Male,USA,paid_social,Android,3,8,15.785692522350743,3.15,15,15,0,3.0,0,10,4,1,2,1,23,11,2,0.491,3,1
100306,24.0,Female,India,paid_search,iOS,15,7,7.7755063767683055,3.23,21,22,1,1.0,1,4,2,5,14,0,18,0,2,0.589,2,0
100307,37.0,Female,Brazil,referral,iOS,3,6,3.5287606475102367,0.4,12,13,1,3.0,1,8,3,2,3,1,23,1,5,0.598,0,1
100308,32.0,Female,USA,organic,iOS,2,10,12.16617103200241,2.28,20,20,0,2.0,0,9,3,2,3,1,17,6,2,0.614,0,0
100309,,Female,Germany,paid_social,Android,1,11,8.330145649877975,1.57,10,12,1,1.0,0,9,5,2,4,0,12,3,3,0.491,0,0
100310,36.0,Male,Japan,paid_social,iOS,20,5,9.5595438312822,2.01,26,28,1,3.0,1,5,2,2,5,1,12,1,4,0.802,0,0
100311,31.0,Female,Philippines,referral,iOS,25,5,5.5295903464539595,2.06,9,9,0,2.0,0,7,2,2,4,0,25,4,7,0.921,1,0
100312,41.0,Female,Indonesia,paid_search,iOS,23,7,15.34496442651453,8.67,24,24,1,6.0,1,13,5,3,6,1,24,8,3,0.488,1,0
100313,31.0,Female,Indonesia,organic,Android,57,4,13.946876123020985,8.68,15,15,1,5.0,1,8,4,1,3,2,17,1,5,0.528,1,0
100314,34.0,Male,UK,influencer,iOS,29,6,15.399007337962445,7.66,2,3,1,1.0,1,5,2,0,0,1,17,1,5,0.722,2,0
100315,25.0,Female,Brazil,paid_social,iOS,25,15,21.568439105041257,26.75,32,33,1,,0,9,3,3,5,2,26,2,2,0.182,0,0
100316,28.0,Male,Brazil,influencer,Android,64,6,6.46079828167038,7.41,10,12,1,1.0,1,4,1,1,4,0,19,10,4,0.732,2,0
100317,21.0,Female,India,organic,iOS,38,0,12.725763990085525,0.0,6,7,1,3.0,0,0,0,2,7,1,20,0,3,0.374,0,0
100318,35.0,Female,USA,paid_social,Android,1,12,9.930514507829564,2.8,22,22,0,,0,5,1,1,3,1,18,0,1,0.569,2,0
100319,18.0,Female,Germany,paid_social,Android,12,6,4.674944779403436,0.85,6,7,1,0.0,0,4,2,1,2,0,18,13,6,0.63,0,0
100320,33.0,Male,Brazil,organic,Android,49,3,6.777527340549954,1.36,6,8,1,0.0,0,2,1,0,0,2,19,2,9,0.572,0,0
100321,25.0,Male,USA,paid_search,Android,5,5,,1.5,18,19,1,3.0,1,11,5,5,6,0,13,5,4,0.446,0,1
100322,36.0,Female,India,organic,Android,5,6,8.056284540814957,1.5,11,11,1,3.0,1,3,1,3,11,1,21,6,3,0.617,1,0
100323,33.0,Female,Philippines,organic,Android,26,6,7.925802678511829,3.34,9,10,1,6.0,0,11,4,1,2,1,12,4,2,0.824,1,0
100324,42.0,Female,India,organic,Android,39,8,0.5,0.33,6,8,1,1.0,0,5,2,2,4,0,5,9,3,0.598,0,0
100325,33.0,Male,Brazil,influencer,Android,12,7,14.069024382514517,4.44,9,11,1,,1,4,2,2,7,0,20,1,4,0.539,0,0
100326,14.0,Female,USA,influencer,Android,28,1,2.167430606002438,0.18,4,5,1,0.0,0,2,1,1,1,1,10,2,3,0.475,0,0
100327,26.0,Female,USA,paid_social,iOS,8,6,6.626051795485681,1.56,27,29,1,5.0,1,6,3,8,25,4,15,1,3,0.337,0,0
100328,18.0,Male,Philippines,paid_social,Android,18,4,9.262434376779872,2.37,16,17,1,1.0,1,7,1,2,2,3,14,1,3,0.519,0,0
100329,23.0,Male,USA,organic,iOS,13,5,14.16321760538854,2.92,18,19,1,4.0,0,5,1,5,5,2,10,6,2,0.923,1,0
100330,39.0,Female,India,paid_social,iOS,13,10,6.0630478915501,2.09,12,14,1,1.0,1,4,2,0,0,1,14,4,7,0.697,0,0
100331,32.0,Male,Canada,influencer,iOS,24,8,12.095776712512588,6.98,14,15,1,4.0,0,3,1,1,2,1,16,4,3,0.68,0,1
100332,21.0,Female,Brazil,referral,iOS,17,16,25.67983591652665,20.74,26,28,1,1.0,1,8,3,3,10,3,19,1,2,0.357,1,1
100333,19.0,Female,Indonesia,paid_search,iOS,46,2,10.379252209499343,2.52,13,14,1,0.0,1,3,1,5,6,1,17,2,4,0.863,1,0
100334,27.0,Male,Indonesia,organic,Android,53,14,11.864697150389445,16.09,20,21,1,2.0,0,9,2,0,0,3,8,3,3,0.422,0,0
100335,17.0,Male,USA,referral,Android,25,5,16.36846400189755,6.6,21,23,0,7.0,0,6,3,3,5,1,16,4,2,0.653,0,0
100336,22.0,Other,India,influencer,Android,55,12,13.215440429347723,20.05,34,36,1,3.0,1,13,5,6,21,0,19,1,2,0.533,3,0
100337,29.0,Female,Brazil,influencer,iOS,3,4,3.9100150049117985,0.32,8,10,1,0.0,1,5,3,0,0,0,17,4,5,0.571,1,0
100338,36.0,Female,India,paid_social,iOS,62,4,11.487550047386407,8.98,20,21,0,1.0,1,8,3,1,4,1,9,2,8,0.45,0,0
100339,32.0,Female,India,organic,iOS,11,2,5.759716212688984,0.43,8,10,1,2.0,1,2,1,4,15,0,10,9,4,0.639,0,0
100340,13.0,Female,Indonesia,influencer,iOS,1,5,10.191454624829046,0.53,23,23,1,6.0,1,7,2,1,3,0,19,8,2,0.583,2,0
100341,29.0,Female,USA,paid_social,Android,12,8,9.644935120930384,3.6,37,39,1,2.0,0,8,4,4,15,1,15,5,2,0.305,0,1
100342,28.0,Female,USA,organic,Android,21,3,11.75665709137606,2.67,21,23,1,2.0,0,9,2,5,13,3,27,0,1,0.579,2,1
100343,30.0,Female,Germany,organic,Android,19,9,15.25542761911609,8.98,14,14,0,,1,13,3,5,11,1,8,6,3,0.219,0,1
100344,40.0,Male,Brazil,paid_social,Android,3,6,4.422170724168617,0.44,21,21,1,6.0,0,7,3,0,0,3,11,0,1,0.885,0,0
100345,13.0,Male,Indonesia,referral,iOS,23,5,12.467802186377387,4.34,14,16,1,3.0,1,7,3,3,5,2,12,10,3,0.807,0,0
100346,22.0,Female,USA,influencer,Android,16,10,,6.02,17,17,1,0.0,0,7,1,1,2,1,15,1,6,0.63,2,1
100347,32.0,Male,UK,influencer,Android,12,14,11.517569731181622,5.48,21,22,1,1.0,1,5,3,1,2,0,22,12,2,0.36,2,0
100348,14.0,Female,Mexico,paid_social,Android,5,3,6.382471112318244,0.42,9,10,1,4.0,1,3,1,2,2,0,13,1,7,0.879,0,0
100349,39.0,Female,Germany,influencer,iOS,12,12,22.01734378442293,14.9,30,31,1,7.0,1,9,5,3,11,1,13,2,2,0.167,3,1
100350,30.0,Male,Mexico,organic,iOS,24,6,10.221503245939568,4.03,10,10,1,0.0,1,2,0,0,0,3,7,2,1,0.878,0,0
100351,34.0,Male,India,organic,iOS,4,4,7.810237273853858,0.84,3,5,1,3.0,1,1,0,1,2,0,14,3,5,0.59,0,0
100352,22.0,Female,USA,organic,Android,21,6,17.568438427774126,4.49,12,14,1,0.0,0,4,2,6,9,1,4,1,11,0.643,1,0
100353,34.0,Male,India,referral,Android,26,16,19.919332614552523,31.45,32,33,0,2.0,1,11,6,0,0,1,26,3,2,0.457,1,0
100354,36.0,Female,Brazil,influencer,Android,9,5,4.527885027106978,0.5,9,10,1,2.0,0,7,4,1,2,1,8,1,4,0.821,1,0
100355,29.0,Female,Mexico,referral,Android,26,6,12.611682863528161,3.62,16,18,0,2.0,1,6,3,2,2,1,11,3,2,0.479,1,0
100356,29.0,Male,India,influencer,Android,14,10,9.972907001624122,4.33,17,17,1,1.0,1,4,1,2,4,1,14,7,2,0.49,0,1
100357,29.0,Female,India,paid_social,Android,5,4,5.972668271644182,0.66,11,12,1,5.0,0,5,1,2,6,2,20,0,9,0.912,0,0
100358,20.0,Male,Mexico,referral,iOS,17,15,19.27136783541553,10.16,26,26,1,5.0,1,16,5,3,9,2,8,23,2,0.537,1,0
100359,26.0,Male,India,organic,Android,9,3,13.981532298239255,1.4,9,11,1,2.0,1,3,1,3,11,0,25,5,6,0.641,0,0
100360,26.0,Male,Indonesia,referral,Android,30,5,12.676399112240963,5.87,17,18,0,2.0,1,6,1,5,12,1,20,4,3,0.524,1,0
100361,30.0,Male,India,referral,Android,42,5,12.778035077424548,6.53,8,8,1,1.0,1,3,2,2,4,0,7,2,2,0.737,0,0
100362,35.0,Female,Canada,paid_social,Android,1,21,21.736057469758904,6.61,36,38,1,8.0,1,11,5,6,13,3,19,4,1,0.368,1,1
100363,,Male,USA,organic,iOS,16,5,9.35598161071853,1.33,21,23,1,,1,2,1,2,6,1,16,12,5,0.657,0,0
100364,26.0,Male,UK,organic,iOS,1,1,7.9420486993054435,0.11,4,5,1,0.0,0,7,2,0,0,1,9,4,4,0.809,1,0
100365,39.0,Male,Germany,referral,Android,9,11,13.317725902934887,3.46,14,14,1,3.0,0,12,3,4,9,1,21,11,1,0.386,3,1
100366,21.0,Male,Canada,paid_social,Android,1,6,12.286202965788716,1.67,8,10,1,1.0,0,5,1,0,0,1,23,1,2,0.556,0,0
100367,20.0,Male,Canada,paid_social,Android,5,15,16.6835417430395,4.38,23,23,1,5.0,0,10,3,5,16,0,18,8,1,0.397,0,0
100368,29.0,Female,Philippines,influencer,iOS,70,11,15.335839865366324,38.91,12,12,1,2.0,0,7,1,3,9,0,17,1,3,0.789,0,0
100369,34.0,Male,USA,paid_social,iOS,12,4,11.565805669789565,1.07,15,17,1,1.0,1,4,2,2,6,1,17,2,1,0.736,0,0
100370,27.0,Female,Brazil,organic,Android,11,4,9.143295434832025,1.77,20,22,1,3.0,1,7,2,3,4,0,21,0,4,0.71,0,0
100371,38.0,Male,Mexico,referral,iOS,13,6,12.879486671859436,2.05,14,14,1,2.0,0,5,2,0,0,0,10,2,2,0.461,0,1
100372,34.0,Male,Indonesia,paid_social,Android,3,9,12.434225259631859,3.08,20,22,1,4.0,1,5,2,4,12,1,14,4,3,0.16,0,0
100373,34.0,Male,Mexico,paid_social,iOS,31,12,6.34316692883422,5.77,12,14,1,0.0,0,7,4,3,9,2,8,1,1,0.573,1,0
100374,31.0,Female,Philippines,paid_search,iOS,7,2,5.5529523288284235,0.25,7,7,1,1.0,1,6,1,1,2,0,12,2,3,0.607,1,0
100375,46.0,Female,India,paid_social,Android,68,6,13.461104449969296,8.44,23,23,1,4.0,0,5,1,0,0,2,18,12,0,0.646,2,1
